background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    27.774,     4.093,     0.000,     0.000,     1.000,    1
 0,    22.413,    -4.428,     4.328,     0.186,     0.638,    3
 1,   440.144,    -1.800,    21.465,     0.012,     0.924,   11
 0,    42.446,     0.980,    10.621,     0.226,     0.301,   17
 0,    32.540,     2.635,     7.240,     0.198,     0.481,   10
 0,    29.475,     1.855,     6.641,     0.204,     0.253,   26
 0,    33.810,    -1.291,     5.481,     0.135,     0.550,   12
 0,    25.336,     1.108,     3.991,     0.126,     0.569,   12
 0,    27.290,     1.245,     5.606,     0.189,     0.381,   12
 1,    47.187,     4.248,     0.000,     0.000,     1.000,    1
 0,    23.135,    -1.244,     4.734,     0.174,     0.406,   11
 1,    42.026,    -4.496,     7.709,     0.145,     0.647,    3
 0,    23.617,     0.050,     5.059,     0.193,     0.282,   15
 0,    33.108,    -0.164,     8.076,     0.226,     0.445,    9
 0,    25.429,    -0.463,     5.807,     0.203,     0.332,   10
 0,    24.225,    -0.022,     2.409,     0.070,     0.781,    5
 1,    87.677,     3.968,    10.857,     0.087,     0.866,    2
 0,    39.050,     0.140,    10.383,     0.242,     0.323,   14
 0,    29.471,     1.277,     5.014,     0.148,     0.319,   15
 0,    28.282,     1.839,     1.280,     0.035,     0.587,    4
 0,    24.982,    -0.742,     4.044,     0.130,     0.440,    8
 0,    20.596,    -1.436,     5.037,     0.218,     0.300,   14
 1,   125.074,    -2.973,    12.734,     0.072,     0.706,    4
 0,    30.551,    -0.993,     7.785,     0.228,     0.331,   18
 0,    35.740,    -2.903,     6.524,     0.150,     0.545,    4
 0,    21.827,     2.210,     3.636,     0.112,     0.460,    9
 0,    35.740,     4.063,     0.000,     0.000,     1.000,    1
 0,    24.797,    -4.244,     0.000,     0.000,     1.000,    1
 0,    22.621,     0.642,     5.284,     0.225,     0.487,    9
 0,    22.164,    -4.441,     0.000,     0.000,     1.000,    1
 1,   512.012,     1.439,    26.699,     0.016,     0.664,   13
 1,    74.619,     2.556,    10.285,     0.128,     0.566,    6
 0,    43.447,    -0.112,     9.966,     0.196,     0.438,   12
 0,    23.031,    -2.314,     5.415,     0.218,     0.318,   17
 0,    35.455,    -3.021,     6.531,     0.134,     0.692,    3
 0,    31.014,     0.346,     5.687,     0.168,     0.484,    5
 0,    27.036,     0.405,     5.889,     0.178,     0.449,    8
 1,   641.514,    -0.838,    25.570,     0.007,     0.984,    7
 1,   423.571,     1.825,    32.179,     0.053,     0.674,   14
 1,   169.210,    -2.499,    17.590,     0.089,     0.494,   10
 0,    48.654,    -0.347,    10.024,     0.181,     0.412,   10
 0,    29.987,    -0.677,     6.547,     0.210,     0.457,    8
 0,    26.283,    -3.487,     3.956,     0.150,     0.608,    3
 1,   776.262,     0.563,    20.143,     0.004,     0.991,    8
 1,   550.056,    -0.565,    42.324,     0.061,     0.678,    9
 0,    32.149,    -1.178,     8.340,     0.249,     0.316,   15
 1,    51.041,    -3.808,     6.774,     0.103,     0.836,    2
 0,    20.733,    -1.772,     5.129,     0.222,     0.272,   18
 0,    28.811,     0.944,     6.700,     0.213,     0.321,   14
 0,    33.937,    -2.902,     0.000,     0.000,     1.000,    1
 0,    30.889,    -2.963,     1.985,     0.064,     0.708,    2
 0,    25.049,     0.253,     5.158,     0.187,     0.532,    6
 1,   668.964,    -0.140,    39.172,     0.015,     0.959,   12
 0,    38.768,     0.768,    10.115,     0.239,     0.347,   14
 1,    22.466,     2.352,     5.074,     0.182,     0.292,   16
 0,    55.686,     4.184,     0.000,     0.000,     1.000,    1
 0,    24.272,     1.857,     5.896,     0.228,     0.293,   18
 0,    27.202,    -0.951,     6.202,     0.209,     0.345,   10
 0,    33.920,     3.037,     5.103,     0.114,     0.704,    5
 1,    26.209,    -3.154,     5.020,     0.151,     0.507,    6
 0,    20.476,    -0.734,     4.652,     0.207,     0.374,    9
 0,    21.801,    -0.825,     3.688,     0.145,     0.488,    9
 0,    31.844,     4.175,     5.213,     0.143,     0.784,    2
 0,    26.166,    -4.290,     0.000,     0.000,     1.000,    1
 0,    23.479,    -4.265,     3.044,     0.115,     0.778,    2
 1,   173.542,     1.770,    23.787,     0.081,     0.541,   22
 0,    28.217,     0.323,     7.063,     0.232,     0.325,   15
 0,    26.887,    -1.849,     5.611,     0.185,     0.379,   15
 1,    41.580,     2.683,     4.355,     0.088,     0.770,    3
 0,    29.708,    -4.421,     0.000,     0.000,     1.000,    1
 0,    28.951,    -3.812,     5.642,     0.186,     0.617,    4
 0,    21.241,    -3.577,     1.794,     0.073,     0.793,    2
 1,    74.777,    -2.966,    11.909,     0.128,     0.763,    4
 0,    39.977,     0.437,     9.014,     0.206,     0.323,   12
 0,    32.669,    -0.580,     7.105,     0.184,     0.425,   10
 0,    22.874,    -3.463,     2.681,     0.106,     0.765,    2
 0,    21.521,    -0.147,     4.013,     0.183,     0.448,    6
 0,   717.473,     0.488,    19.395,     0.004,     0.994,    5
 1,   246.183,    -1.177,    13.405,     0.017,     0.958,    6
 0,    32.750,     0.840,     3.361,     0.070,     0.546,    8
 0,    31.230,     0.096,     7.328,     0.227,     0.374,   13
 0,    22.679,    -3.988,     3.684,     0.152,     0.745,    2
 0,    20.209,     0.099,     3.775,     0.172,     0.417,    9
 1,   749.918,     1.414,    30.774,     0.016,     0.893,   10
 1,   192.968,    -0.592,    18.413,     0.073,     0.555,   12
 0,    28.297,    -0.880,     5.751,     0.182,     0.327,   14
 0,    40.540,    -4.140,     6.618,     0.141,     0.789,    2
 0,    22.792,     0.783,     4.316,     0.160,     0.364,   12
 0,    28.140,    -2.778,     3.822,     0.101,     0.603,    5
 0,    22.509,     2.902,     3.833,     0.167,     0.719,    2
 1,    78.857,    -2.821,     6.743,     0.059,     0.669,    4
 1,    66.136,    -0.234,     6.510,     0.040,     0.880,    7
 0,    25.432,     0.800,     4.694,     0.156,     0.357,   12
 0,    27.322,     0.134,     6.933,     0.239,     0.310,   13
 0,    24.089,     0.247,     5.138,     0.180,     0.479,    8
 0,    20.684,    -0.515,     4.165,     0.188,     0.390,    8
 0,    46.518,    -1.313,     9.317,     0.166,     0.373,   16
 1,    43.321,     3.663,     2.628,     0.044,     0.836,    3
 0,    28.682,     0.652,     7.382,     0.241,     0.284,   14
 0,    34.318,    -0.595,     6.394,     0.152,     0.366,   12
 1,    26.871,    -4.359,     0.000,     0.000,     1.000,    1
 1,   270.145,    -1.429,    22.549,     0.027,     0.787,   12
 1,    44.205,    -3.533,     8.935,     0.193,     0.526,    4
 0,    22.524,    -1.976,     4.885,     0.197,     0.304,   18
 0,    23.227,     1.206,     3.138,     0.097,     0.602,    6
 0,    22.631,    -1.073,     3.631,     0.127,     0.775,    5
 1,    29.950,     3.453,     5.032,     0.143,     0.794,    2
 0,    20.132,     4.096,     2.502,     0.117,     0.745,    2
 1,   368.048,    -2.048,    32.043,     0.051,     0.697,   18
 0,   349.764,     1.111,    22.509,     0.021,     0.930,    9
 0,    53.664,    -0.156,     9.560,     0.130,     0.432,   12
 0,    44.870,    -2.638,     2.637,     0.034,     0.696,    6
 0,    28.401,     1.204,     7.354,     0.234,     0.322,   13
 0,    20.666,     0.462,     4.181,     0.192,     0.442,    7
 1,    63.676,     3.043,    10.311,     0.132,     0.634,    4
 0,    37.061,    -1.594,     7.364,     0.144,     0.597,   11
 0,    23.977,     0.855,     5.104,     0.188,     0.321,   16
 0,    25.635,     1.183,     3.979,     0.120,     0.586,    7
 0,    21.128,    -0.517,     5.731,     0.249,     0.343,   11
 0,    27.421,     0.207,     4.913,     0.149,     0.358,    9
 0,    21.561,     0.163,     4.122,     0.155,     0.526,    8
 1,    28.825,    -4.183,     0.000,     0.000,     1.000,    1
 1,   524.382,    -1.011,    13.213,     0.004,     0.993,    5
 1,   460.109,    -0.007,    15.095,     0.006,     0.956,    6
 1,    71.872,     3.564,     0.000,     0.000,     1.000,    1
 1,   897.206,    -0.542,    39.956,     0.007,     0.981,    8
 1,   136.369,     2.494,    19.881,     0.117,     0.445,   15
 0,    30.187,    -2.510,     7.106,     0.218,     0.329,   18
 0,    44.422,     1.120,     8.584,     0.167,     0.378,   12
 0,    37.442,    -1.272,     6.229,     0.145,     0.426,    9
 0,    27.436,    -0.059,     6.329,     0.217,     0.404,   11
 1,    34.503,    -3.029,     5.462,     0.126,     0.673,    3
 0,    38.512,    -3.787,     0.000,     0.000,     1.000,    1
 0,    24.467,    -0.462,     3.408,     0.124,     0.533,    5
 0,    27.970,    -4.022,     4.692,     0.163,     0.723,    2
 0,  1245.060,    -0.233,    39.913,     0.005,     0.975,    6
 1,   153.460,     2.290,    13.514,     0.050,     0.675,    9
 1,    67.246,    -2.212,     8.744,     0.090,     0.543,    9
 0,    33.579,    -1.097,     5.623,     0.122,     0.422,   10
 1,   634.793,    -1.624,    27.908,     0.008,     0.987,    4
 0,    71.073,     0.635,    10.345,     0.105,     0.609,   10
 1,    68.035,    -4.075,     0.000,     0.000,     1.000,    1
 1,    66.661,     3.772,    11.035,     0.156,     0.587,    3
 0,    25.477,    -1.177,     2.088,     0.046,     0.750,    7
 0,    26.216,    -1.903,     5.216,     0.179,     0.278,   21
 0,    26.153,    -1.223,     5.839,     0.198,     0.445,   12
 0,    22.492,     3.243,     4.808,     0.199,     0.450,    7
 0,    23.569,     2.516,     4.563,     0.171,     0.432,    9
 0,    21.666,    -0.328,     4.798,     0.200,     0.390,   10
 0,    36.128,     4.095,     0.000,     0.000,     1.000,    1
 0,    22.154,     3.537,     4.788,     0.202,     0.505,    4
 0,    25.183,     0.641,     4.934,     0.178,     0.386,    8
 0,    21.614,     2.953,     3.441,     0.156,     0.668,    3
 0,    25.009,     0.305,     4.249,     0.156,     0.449,    6
 0,    25.896,     4.302,     4.568,     0.164,     0.746,    2
 0,    22.186,     0.207,     5.124,     0.223,     0.432,    8
 1,    92.935,    -3.060,    14.192,     0.124,     0.755,    4
 0,    55.040,     0.938,     7.862,     0.089,     0.746,    7
 0,    22.531,    -1.813,     5.484,     0.217,     0.282,   17
 0,    36.230,    -3.715,     5.521,     0.122,     0.808,    3
 0,    30.039,     3.886,     0.000,     0.000,     1.000,    1
 0,    28.145,    -4.294,     3.622,     0.110,     0.793,    2
 1,    71.170,     1.167,     6.003,     0.055,     0.839,    4
 1,    51.307,    -3.373,     2.568,     0.029,     0.911,    2
 0,    28.527,    -1.036,     6.403,     0.211,     0.408,   10
 1,   596.125,    -1.828,    24.145,     0.009,     0.975,    9
 1,    70.873,     2.280,     6.669,     0.066,     0.490,    8
 1,    83.098,    -3.043,     8.482,     0.100,     0.690,    3
 0,    30.407,    -0.322,     4.436,     0.112,     0.465,    8
 0,    22.210,     0.349,     4.559,     0.188,     0.445,    8
 1,   555.306,    -0.307,    20.533,     0.009,     0.956,   10
 1,    45.064,     2.985,     0.000,     0.000,     1.000,    1
 0,    20.971,    -2.267,     4.758,     0.207,     0.315,   17
 0,    22.538,     0.292,     4.498,     0.172,     0.367,    9
 0,    22.411,     0.089,     4.815,     0.194,     0.409,    7
 1,    68.865,    -4.098,     3.343,     0.025,     0.930,    2
 1,    60.772,     3.571,     1.948,     0.031,     0.730,    2
 0,    26.751,     1.398,     6.038,     0.208,     0.342,   13
 0,    26.411,    -0.315,     6.659,     0.228,     0.352,   10
 1,   227.232,    -1.577,    15.279,     0.028,     0.931,   11
 0,    31.507,    -0.790,     7.576,     0.209,     0.436,   10
 1,    39.225,    -4.477,     0.000,     0.000,     1.000,    1
 0,    31.119,     0.376,     5.814,     0.166,     0.381,   10
 0,    29.492,     0.131,     5.238,     0.159,     0.472,   10
 0,    23.041,    -0.843,     4.625,     0.192,     0.359,    9
 0,    28.997,    -3.327,     4.674,     0.147,     0.667,    3
 0,    20.600,     0.015,     4.428,     0.206,     0.445,    8
 1,   156.209,     3.328,    15.743,     0.075,     0.849,    2
 1,    54.720,    -3.289,     2.121,     0.015,     0.959,    3
 0,    36.096,    -1.828,     8.714,     0.220,     0.298,   18
 0,    23.595,    -1.341,     2.944,     0.096,     0.600,    7
 0,    25.924,    -0.095,     4.412,     0.126,     0.496,    8
 1,   384.622,    -2.089,    30.652,     0.034,     0.892,   18
 0,   126.748,     1.172,    18.939,     0.108,     0.684,    9
 1,    62.745,     3.623,     5.979,     0.074,     0.833,    2
 0,    20.983,     1.893,     4.234,     0.174,     0.262,   19
 0,    29.468,    -1.332,     5.243,     0.159,     0.355,   14
 0,    35.865,    -2.899,     5.785,     0.144,     0.579,    7
 0,    33.306,    -3.775,     4.192,     0.125,     0.710,    2
 0,    26.937,     3.763,     2.857,     0.104,     0.717,    2
 0,    22.163,    -3.113,     0.000,     0.000,     1.000,    1
 0,    20.543,    -3.968,     0.000,     0.000,     1.000,    1
 1,   351.073,     1.329,    20.030,     0.013,     0.970,    8
 1,    73.140,    -4.139,     0.000,     0.000,     1.000,    1
 0,    20.927,    -1.849,     4.978,     0.215,     0.307,   16
 0,    21.379,     0.435,     4.033,     0.168,     0.444,    7
 0,    21.512,    -1.241,     3.725,     0.147,     0.469,   11
 0,    26.436,     0.335,     4.514,     0.166,     0.438,    6
 0,    25.046,     3.118,     3.937,     0.151,     0.522,    5
 0,    21.062,     0.655,     3.264,     0.137,     0.466,    9
 1,   456.054,     2.317,    39.294,     0.055,     0.502,   16
 1,   177.835,    -0.097,     8.319,     0.013,     0.975,    4
 0,    33.899,    -2.149,     2.471,     0.052,     0.825,    5
 1,   165.516,     0.852,    23.255,     0.117,     0.396,   15
 0,    35.675,     0.078,     6.988,     0.169,     0.319,   14
 1,    43.466,    -4.239,     0.000,     0.000,     1.000,    1
 0,    23.137,     0.108,     3.689,     0.149,     0.364,    9
 0,    23.351,     1.170,     3.186,     0.104,     0.612,    7
 1,   472.680,     1.418,    33.801,     0.028,     0.854,   11
 0,    49.713,    -3.896,    11.074,     0.214,     0.593,    3
 0,    31.316,     1.108,     5.187,     0.133,     0.618,    8
 0,    28.685,    -1.014,     7.266,     0.230,     0.310,   12
 0,    23.146,    -0.509,     4.996,     0.204,     0.365,    9
 0,    29.998,     0.654,     6.346,     0.173,     0.504,   10
 0,    29.245,     0.268,     5.193,     0.160,     0.366,   10
 0,    27.752,    -0.109,     6.452,     0.216,     0.361,    9
 0,    27.148,    -4.252,     4.321,     0.139,     0.784,    2
 0,    25.120,    -2.857,     3.349,     0.106,     0.773,    3
 0,  1093.218,     0.041,    47.109,     0.010,     0.955,   12
 0,    72.035,    -0.421,    14.770,     0.166,     0.534,   13
 1,    86.014,     3.600,     9.799,     0.068,     0.905,    2
 1,    71.410,    -4.018,     4.268,     0.032,     0.924,    2
 0,    26.594,     0.443,     5.743,     0.190,     0.316,   15
 0,    30.407,    -2.690,     4.832,     0.123,     0.639,    4
 0,    23.067,    -0.501,     4.245,     0.156,     0.420,   12
 0,    30.113,    -1.136,     3.905,     0.115,     0.489,    8
 0,    22.781,     2.604,     2.429,     0.060,     0.868,    5
 0,    31.269,     3.705,     6.102,     0.185,     0.648,    3
 0,    21.679,    -3.613,     1.915,     0.076,     0.793,    2
 0,    33.947,    -0.501,     7.153,     0.190,     0.413,    9
 0,    38.133,    -2.869,     7.886,     0.183,     0.593,    4
 1,    32.587,    -3.841,     0.000,     0.000,     1.000,    1
 0,    26.879,    -3.997,     3.702,     0.125,     0.708,    3
 0,    24.918,     0.289,     4.418,     0.150,     0.455,    7
 0,    22.791,     0.437,     4.862,     0.194,     0.462,    7
 0,    22.173,    -0.325,     5.033,     0.204,     0.429,   11
 1,    20.521,     3.653,     2.456,     0.083,     0.871,    2
 1,   202.737,    -2.120,    36.436,     0.169,     0.574,   17
 0,    85.707,     1.576,    10.594,     0.082,     0.591,   15
 0,    29.772,     1.568,     3.920,     0.091,     0.366,   11
 0,    31.171,    -1.073,     5.288,     0.151,     0.369,   11
 0,    23.355,    -1.812,     5.059,     0.186,     0.395,   12
 1,    28.041,    -4.183,     0.000,     0.000,     1.000,    1
 0,    20.211,    -1.213,     2.459,     0.078,     0.891,    3
 0,    22.123,     0.501,     2.452,     0.108,     0.474,    6
 1,   560.269,     1.033,    18.376,     0.007,     0.979,   10
 0,    33.896,     1.894,     6.659,     0.171,     0.399,   17
 0,    37.961,    -3.152,     4.291,     0.101,     0.612,    4
 0,    29.621,    -1.238,     5.436,     0.153,     0.409,   11
 0,    20.072,     0.532,     3.818,     0.175,     0.408,    7
 1,   385.359,     0.190,    20.252,     0.014,     0.969,    8
