background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 1,    58.262,    -1.754,     3.758,     0.032,     0.922,    3
 1,    46.251,     3.973,     0.000,     0.000,     1.000,    1
 0,    31.292,    -0.163,     7.336,     0.222,     0.395,    8
 0,    30.115,     0.146,     7.858,     0.233,     0.357,    9
 0,    29.962,     0.967,     5.387,     0.168,     0.503,    5
 0,    22.652,    -0.647,     4.885,     0.182,     0.497,    6
 0,    22.172,     0.469,     5.296,     0.217,     0.398,    7
 0,    22.161,     2.008,     4.760,     0.185,     0.359,    9
 1,   112.623,    -2.627,     0.000,     0.000,     1.000,    1
 1,    73.354,     2.509,     6.658,     0.052,     0.863,    3
 0,    23.365,     3.432,     4.219,     0.177,     0.714,    2
 0,    22.077,     1.555,     4.971,     0.206,     0.389,    7
 1,   169.010,     1.904,    17.737,     0.052,     0.856,    7
 1,    54.787,    -3.334,     6.177,     0.081,     0.858,    2
 0,    46.411,     1.172,    10.068,     0.201,     0.353,    9
 0,    38.199,     1.218,     9.178,     0.227,     0.490,    6
 0,    35.028,     0.120,     7.510,     0.193,     0.365,    8
 0,    30.610,     0.590,     5.798,     0.187,     0.513,    5
 0,    30.031,     0.588,     7.079,     0.223,     0.418,    6
 0,    29.445,    -0.553,     6.788,     0.210,     0.431,    6
 0,    21.386,     0.783,     2.135,     0.085,     0.479,    5
 1,   365.268,     0.242,    18.315,     0.011,     0.939,    5
 1,   204.494,    -0.164,    16.370,     0.031,     0.947,    3
 0,    40.157,     0.631,     8.537,     0.192,     0.390,    7
 0,    27.949,    -2.102,     4.923,     0.160,     0.359,    8
 0,    27.138,    -3.636,     4.731,     0.162,     0.579,    4
 0,    23.411,    -0.937,     3.327,     0.130,     0.562,    4
 0,    23.232,    -4.209,     0.000,     0.000,     1.000,    1
 0,    21.446,     1.821,     2.926,     0.125,     0.467,    5
 0,    20.267,    -1.545,     3.054,     0.142,     0.457,    5
 1,   152.692,     2.360,    10.414,     0.061,     0.424,   10
 0,    41.892,     0.208,     9.321,     0.193,     0.361,    9
 0,    29.683,    -2.979,     5.024,     0.162,     0.621,    3
 0,    29.455,    -0.901,     6.510,     0.185,     0.431,    6
 0,    28.167,     2.793,     2.534,     0.089,     0.711,    2
 0,    28.065,     0.699,     5.125,     0.171,     0.510,    5
 0,    27.904,    -0.917,     6.731,     0.231,     0.424,    6
 0,    26.341,    -0.039,     5.060,     0.171,     0.607,    4
 0,    26.159,     0.294,     5.603,     0.202,     0.431,    6
 0,    24.531,    -0.785,     4.128,     0.162,     0.468,    5
 0,    24.148,     1.062,     3.850,     0.155,     0.532,    4
 0,    23.931,     0.419,     4.913,     0.184,     0.484,    5
 0,    22.682,     2.623,     0.000,     0.000,     1.000,    1
 0,    21.971,    -4.296,     1.796,     0.058,     0.862,    2
 0,  1065.259,     0.643,    37.506,     0.007,     0.964,    6
 0,   375.927,    -0.414,     0.000,     0.000,     1.000,    1
 1,   146.623,     2.135,    17.905,     0.092,     0.581,   10
 1,    96.888,    -2.487,    19.141,     0.183,     0.454,    8
 0,    34.813,    -1.623,     6.378,     0.156,     0.369,    8
 0,    33.327,    -0.624,     7.575,     0.205,     0.362,    8
 0,    31.726,    -1.292,     5.403,     0.129,     0.776,    3
 0,    31.406,    -1.060,     7.909,     0.235,     0.372,    8
 1,    28.183,    -3.973,     0.000,     0.000,     1.000,    1
 0,    25.090,     0.663,     4.646,     0.154,     0.488,    5
 0,    25.050,     2.090,     4.102,     0.126,     0.481,    5
 0,    24.205,     1.323,     5.191,     0.205,     0.471,    5
 0,    22.689,     0.112,     3.980,     0.150,     0.563,    4
 1,   299.704,     2.017,     7.118,     0.007,     0.950,    5
 0,    51.273,     1.319,     9.215,     0.155,     0.621,    4
 1,    42.179,    -1.622,     7.681,     0.168,     0.696,    4
 0,    40.275,    -1.487,     8.593,     0.199,     0.342,    9
 1,    36.770,     4.274,     4.007,     0.076,     0.868,    2
 0,    26.478,    -2.168,     2.099,     0.073,     0.608,    3
 0,    24.590,     0.840,     4.823,     0.165,     0.465,    5
 0,    21.943,    -1.082,     2.803,     0.123,     0.598,    3
 0,    21.874,     2.036,     4.878,     0.216,     0.465,    5
 1,    21.427,    -4.083,     0.000,     0.000,     1.000,    1
 0,    20.149,     2.821,     3.760,     0.164,     0.668,    3
 1,   381.622,    -1.178,    21.481,     0.015,     0.941,    5
 1,    64.949,     4.426,     0.000,     0.000,     1.000,    1
 0,    39.745,    -0.073,     5.607,     0.106,     0.542,    6
 0,    33.806,     2.952,     4.269,     0.117,     0.635,    3
 0,    28.657,     0.423,     6.068,     0.198,     0.434,    6
 0,    25.607,    -2.903,     4.664,     0.173,     0.504,    4
 0,    25.349,    -2.157,     4.549,     0.166,     0.434,    6
 0,    24.076,    -0.280,     4.394,     0.173,     0.461,    5
 0,    23.470,    -1.385,     4.424,     0.170,     0.580,    4
 0,    23.132,    -0.348,     3.812,     0.151,     0.511,    5
 0,    22.923,     0.735,     3.300,     0.127,     0.429,    6
 0,    21.766,    -0.375,     1.162,     0.049,     0.706,    3
 1,   142.768,     0.828,    14.844,     0.063,     0.800,    9
 1,    89.638,    -2.319,     9.023,     0.073,     0.487,    8
 0,    25.497,    -1.437,     5.156,     0.179,     0.371,    9
 0,    20.975,     0.534,     3.725,     0.159,     0.478,    5
 1,   547.089,    -0.154,    17.896,     0.012,     0.804,    3
 1,   107.078,     3.074,     3.029,     0.026,     0.652,    3
 1,    67.321,    -3.302,     9.702,     0.134,     0.560,    5
 0,    33.388,    -2.977,     3.955,     0.111,     0.663,    3
 0,    31.754,    -1.535,     6.965,     0.187,     0.361,    8
 0,    30.238,    -0.913,     6.356,     0.203,     0.456,    5
 0,    29.518,     1.102,     5.487,     0.161,     0.525,    5
 0,    29.478,    -3.582,     4.894,     0.164,     0.579,    3
 0,    28.570,    -2.517,     4.518,     0.139,     0.525,    4
 0,    28.484,    -0.481,     6.463,     0.214,     0.604,    4
 0,    27.725,    -1.331,     5.909,     0.199,     0.555,    4
 0,    26.687,    -3.510,     4.584,     0.170,     0.707,    2
 0,    26.005,     0.324,     4.599,     0.158,     0.466,    5
 0,    24.944,    -1.610,     5.030,     0.191,     0.467,    5
 0,    24.020,     2.461,     5.127,     0.203,     0.656,    3
 0,    23.068,    -1.641,     2.559,     0.096,     0.623,    3
 0,    22.069,    -0.537,     3.281,     0.140,     0.468,    5
 1,   264.768,    -2.109,     7.937,     0.005,     0.993,    2
 1,   120.004,     2.289,    11.865,     0.059,     0.887,    5
 0,    53.723,    -0.260,    11.713,     0.191,     0.416,   10
 1,    49.929,    -3.534,     0.000,     0.000,     1.000,    1
 0,    26.814,     0.284,     2.029,     0.064,     0.570,    5
 0,    26.775,    -1.168,     5.158,     0.168,     0.643,    5
 0,    25.599,     0.264,     5.132,     0.168,     0.487,    5
 0,    24.448,     0.396,     4.314,     0.153,     0.358,    8
 0,    23.814,     0.891,     4.509,     0.172,     0.479,    6
 0,    22.339,    -2.160,     5.021,     0.202,     0.388,    8
 0,    22.043,     2.459,     3.798,     0.147,     0.582,    4
 1,   203.313,     0.961,     9.404,     0.011,     0.985,    2
 1,   108.804,    -2.773,     1.966,     0.017,     0.729,    2
 1,    42.115,     3.915,     0.000,     0.000,     1.000,    1
 0,    31.522,    -0.249,     5.586,     0.151,     0.341,   10
 0,    41.334,     0.832,     9.083,     0.206,     0.385,    8
 1,    37.050,    -3.628,     3.912,     0.103,     0.724,    2
 0,    36.864,    -4.317,     6.725,     0.179,     0.714,    2
 0,    35.841,    -1.430,     6.680,     0.174,     0.410,    7
 0,    35.505,    -2.730,     5.163,     0.132,     0.601,    4
 0,    32.927,    -0.063,     7.230,     0.199,     0.494,    5
 0,    32.156,    -1.101,     5.450,     0.163,     0.529,    5
 0,    30.631,     0.889,     5.468,     0.154,     0.478,    5
 0,    26.431,    -0.340,     4.691,     0.171,     0.561,    4
 0,    26.305,    -2.113,     4.730,     0.157,     0.423,    6
 0,    25.652,    -0.831,     5.136,     0.182,     0.484,    5
 0,    24.398,    -0.689,     4.480,     0.154,     0.641,    4
 1,    24.310,    -3.828,     0.000,     0.000,     1.000,    1
 0,    24.217,    -0.929,     1.837,     0.060,     0.538,    4
 1,    22.999,    -3.686,     0.000,     0.000,     1.000,    1
 0,    22.096,     0.482,     2.993,     0.129,     0.545,    4
 0,    20.959,    -0.000,     3.409,     0.148,     0.501,    4
 0,    20.810,    -3.660,     2.703,     0.128,     0.586,    3
 0,    20.695,    -0.525,     3.143,     0.144,     0.517,    4
 0,    20.685,    -1.419,     3.201,     0.133,     0.461,    5
 1,   318.715,    -1.827,    19.925,     0.022,     0.928,    5
 1,   267.124,    -2.364,    33.467,     0.089,     0.469,   11
 1,   134.899,     2.673,     0.000,     0.000,     1.000,    1
 0,    44.214,    -2.567,     5.076,     0.112,     0.546,    4
 0,    36.844,    -0.564,     8.327,     0.211,     0.553,    4
 0,    32.414,    -0.413,     7.347,     0.208,     0.434,    6
 0,    27.032,    -1.491,     4.337,     0.140,     0.468,    5
 0,    26.037,    -1.258,     4.674,     0.166,     0.418,    6
 0,    24.195,     0.558,     4.512,     0.165,     0.514,    4
 0,    21.048,     4.225,     0.000,     0.000,     1.000,    1
 0,    20.772,     0.132,     4.867,     0.229,     0.454,    5
 0,    50.179,    -0.811,     5.152,     0.074,     0.703,    4
 0,    42.643,    -0.320,     7.813,     0.152,     0.457,    7
 0,    37.205,    -0.874,     2.426,     0.047,     0.736,    4
 1,    34.419,    -3.385,     0.000,     0.000,     1.000,    1
 1,    30.310,     4.311,     5.197,     0.151,     0.781,    2
 0,    30.256,    -0.090,     6.083,     0.175,     0.507,    5
 0,    29.440,     4.188,     0.000,     0.000,     1.000,    1
 0,    26.117,    -1.768,     5.466,     0.194,     0.417,    6
 0,    23.424,     0.847,     5.102,     0.203,     0.468,    5
 0,   195.185,     0.282,     7.823,     0.009,     0.987,    2
 1,   154.580,    -0.888,    12.909,     0.034,     0.929,    4
 1,    49.415,    -3.177,     4.025,     0.058,     0.665,    3
 0,    40.975,    -0.032,     6.926,     0.153,     0.443,    7
 0,    33.140,     0.802,     7.227,     0.203,     0.452,    6
 0,    30.535,    -1.336,     5.710,     0.147,     0.686,    4
 0,    27.686,    -2.246,     4.807,     0.155,     0.432,    6
 0,    26.411,     0.681,     5.446,     0.197,     0.584,    4
 0,    22.364,    -1.294,     5.015,     0.208,     0.483,    5
 0,    22.289,     1.597,     4.002,     0.149,     0.478,    5
 1,    93.489,    -2.465,     9.855,     0.094,     0.408,    7
 1,    68.478,     3.014,     4.169,     0.055,     0.772,    2
 0,    48.611,    -2.620,     8.634,     0.171,     0.581,    3
 0,    45.111,    -4.066,     7.844,     0.169,     0.719,    2
 0,    36.196,    -2.592,     4.126,     0.098,     0.625,    3
 0,    32.461,     3.645,     3.833,     0.111,     0.747,    2
 0,    25.684,     0.444,     4.687,     0.157,     0.607,    3
 0,    22.392,    -4.198,     1.626,     0.067,     0.760,    2
 0,    21.992,     0.876,     1.997,     0.090,     0.592,    3
 0,    21.804,     3.910,     0.000,     0.000,     1.000,    1
 0,    21.393,    -3.028,     3.871,     0.154,     0.581,    3
 0,    20.337,     3.586,     3.606,     0.175,     0.710,    2
 1,    95.275,    -3.525,     9.346,     0.061,     0.897,    2
 0,    52.362,    -0.725,    12.893,     0.235,     0.355,   10
 0,    36.469,    -0.594,     7.991,     0.205,     0.446,    6
 0,    33.073,     3.465,     5.160,     0.152,     0.638,    3
 0,    25.917,    -1.969,     2.923,     0.098,     0.529,    4
 0,    25.871,    -0.634,     6.179,     0.234,     0.415,    6
 0,    25.851,    -4.324,     0.000,     0.000,     1.000,    1
 0,    24.491,    -0.066,     4.737,     0.178,     0.529,    4
 0,    22.495,     0.344,     2.438,     0.090,     0.616,    3
 0,    22.101,     1.117,     4.403,     0.179,     0.484,    5
 0,    21.914,    -1.886,     3.480,     0.138,     0.460,    5
 0,    21.027,    -1.789,     4.684,     0.209,     0.518,    4
 0,    20.877,     1.042,     3.508,     0.162,     0.624,    3
 1,   255.116,     2.241,    14.603,     0.021,     0.710,    3
 1,   169.813,     0.347,    22.007,     0.083,     0.858,    3
 1,    92.426,    -3.219,    10.133,     0.096,     0.626,    3
 0,    51.805,     3.073,     6.126,     0.108,     0.607,    4
 0,    42.182,    -2.715,     3.515,     0.081,     0.649,    3
 0,    39.173,     1.140,     4.329,     0.103,     0.513,    4
 0,    37.885,    -4.073,     0.000,     0.000,     1.000,    1
 0,    36.237,    -4.141,     0.000,     0.000,     1.000,    1
 0,    34.532,    -0.970,     7.841,     0.220,     0.596,    3
 0,    34.486,    -4.399,     4.717,     0.109,     0.824,    2
 0,    31.629,    -4.478,     4.804,     0.139,     0.761,    2
 0,    25.120,     0.907,     3.727,     0.130,     0.590,    3
 0,    23.867,     2.649,     3.060,     0.124,     0.724,    2
 0,    22.350,    -3.399,     0.000,     0.000,     1.000,    1
 0,    21.292,    -2.430,     4.879,     0.226,     0.585,    3
 0,    20.573,     0.980,     2.181,     0.097,     0.581,    3
 1,   282.383,     0.901,    18.168,     0.020,     0.971,    3
 1,   248.181,    -2.987,    29.597,     0.067,     0.735,    7
 1,    98.528,     3.152,    10.599,     0.091,     0.610,    4
 0,    54.234,    -0.437,    14.368,     0.251,     0.374,    9
 0,    33.651,     2.868,     5.757,     0.149,     0.532,    4
 0,    31.297,    -2.777,     6.244,     0.193,     0.636,    3
 0,    29.650,     2.416,     6.876,     0.222,     0.490,    6
 0,    23.230,     0.292,     5.208,     0.215,     0.466,    5
 0,    21.624,    -1.781,     4.632,     0.191,     0.450,    5
 1,   156.152,    -3.202,    18.143,     0.084,     0.627,    4
 0,    94.815,    -1.767,    16.041,     0.138,     0.363,   13
 0,    72.686,    -2.845,    13.581,     0.164,     0.388,    8
 1,    60.345,     2.646,    11.689,     0.180,     0.546,    5
 0,    52.031,     4.085,     0.000,     0.000,     1.000,    1
 0,    40.869,    -2.245,     8.070,     0.163,     0.359,    9
 0,    39.007,     2.975,     7.433,     0.185,     0.720,    2
 0,    33.339,    -1.682,     3.533,     0.082,     0.490,    5
 0,    33.285,    -3.520,     5.699,     0.156,     0.645,    3
 0,    33.232,     1.140,     2.817,     0.074,     0.692,    3
 0,    23.899,    -3.003,     4.603,     0.185,     0.728,    2
 0,    22.676,     1.525,     4.713,     0.192,     0.462,    5
 0,    22.232,     2.404,     2.800,     0.106,     0.460,    5
 0,    20.513,    -0.903,     3.227,     0.150,     0.459,    5
 0,    20.497,    -0.435,     3.110,     0.149,     0.502,    4
 1,   260.362,     0.857,    15.072,     0.022,     0.953,    3
 1,   137.218,     4.068,     0.000,     0.000,     1.000,    1
 0,    40.346,    -1.131,     6.019,     0.147,     0.475,    5
 0,    37.014,     2.242,     6.775,     0.162,     0.452,    6
 1,    35.986,    -4.327,     0.000,     0.000,     1.000,    1
 0,    30.410,    -3.003,     0.000,     0.000,     1.000,    1
 0,    25.070,    -0.281,     3.708,     0.133,     0.539,    4
 0,    24.636,     2.217,     4.052,     0.141,     0.452,    5
 0,    22.351,    -1.461,     4.547,     0.195,     0.455,    5
 0,    22.090,     1.084,     1.826,     0.068,     0.573,    4
 0,    21.735,    -1.229,     3.151,     0.140,     0.627,    3
 1,   600.665,     0.050,     0.000,     0.000,     1.000,    1
 1,   545.735,     0.286,    30.191,     0.017,     0.963,    5
 1,   109.958,    -3.564,     0.000,     0.000,     1.000,    1
 0,    46.485,    -1.117,     3.451,     0.064,     0.493,    5
 0,    29.904,     0.194,     4.775,     0.146,     0.507,    5
 0,    27.692,    -0.647,     3.674,     0.130,     0.590,    4
 0,    24.923,    -2.729,     2.417,     0.095,     0.717,    2
 0,    24.505,     1.508,     5.178,     0.193,     0.409,    6
 0,    24.260,     1.170,     0.528,     0.018,     0.629,    3
 0,    23.980,    -1.072,     4.369,     0.171,     0.501,    4
 0,    23.452,    -1.577,     4.418,     0.178,     0.468,    5
 0,    22.864,     4.196,     0.000,     0.000,     1.000,    1
 0,    22.384,    -2.964,     2.926,     0.130,     0.708,    2
 0,    22.379,     3.917,     3.678,     0.161,     0.719,    2
 0,    21.102,     0.918,     2.974,     0.126,     0.617,    3
 0,    69.431,    -0.909,    14.635,     0.189,     0.303,   12
 0,    68.687,    -0.947,     4.947,     0.037,     0.931,    2
 1,    63.843,     3.173,     9.742,     0.117,     0.554,    4
 0,    45.018,    -2.067,     8.003,     0.139,     0.444,    6
