background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,52.971,8.94,0.144,0.458,11
0,23.681,5.155,0.202,0.304,12
1,256.53,10.909,0.011,0.981,5
1,76.134,13.151,0.131,0.349,21
0,24.129,4.887,0.195,0.344,11
1,407.369,32.353,0.027,0.918,14
0,35.04,7.959,0.201,0.336,15
1,125.741,6.419,0.016,0.886,8
1,296.107,36.337,0.064,0.833,19
0,34.286,8.723,0.227,0.307,13
0,20.337,4.728,0.225,0.411,7
0,22.368,5.945,0.25,0.302,13
1,51.977,8.558,0.12,0.564,8
0,38.1,10.314,0.253,0.286,17
1,189.467,6.124,0.006,0.969,4
0,46.166,12.304,0.244,0.262,20
0,27.769,7.128,0.236,0.3,15
1,139.99,18.246,0.078,0.541,16
0,34.385,8.087,0.217,0.281,19
1,275.034,9.309,0.008,0.961,5
0,32.729,5.486,0.149,0.347,14
0,34.873,7.46,0.174,0.283,17
0,22.335,5.431,0.218,0.357,11
0,37.873,8.971,0.211,0.244,20
0,22.692,4.414,0.169,0.317,12
1,82.061,17.587,0.196,0.262,24
1,60.852,13.347,0.202,0.492,14
0,41.759,10.26,0.219,0.329,15
1,145.572,18.251,0.072,0.838,13
1,137.217,16.741,0.101,0.411,15
0,33.938,9.159,0.25,0.257,20
0,22.288,5.151,0.217,0.289,16
0,29.197,5.64,0.167,0.308,14
1,72.239,8.355,0.073,0.677,11
1,23.088,4.823,0.177,0.419,9
1,68.812,14.732,0.192,0.298,17
1,74.639,12.592,0.124,0.72,13
0,28.308,6.635,0.217,0.367,11
0,20.892,4.03,0.174,0.326,12
0,49.527,8.021,0.135,0.57,9
0,26.68,5.223,0.167,0.33,12
0,29.837,7.207,0.211,0.303,14
0,35.221,7.814,0.202,0.295,15
0,39.466,9.453,0.215,0.343,14
0,30.391,6.55,0.195,0.432,12
0,25.36,6.212,0.229,0.271,17
0,27.338,6.601,0.216,0.361,11
0,40.243,9.743,0.224,0.32,14
0,23.65,5.552,0.215,0.293,15
1,134.936,9.231,0.027,0.93,7
1,46.494,11.627,0.236,0.251,23
0,30.707,5.682,0.151,0.381,13
0,35.018,8.143,0.217,0.325,14
0,29.151,6.258,0.193,0.3,14
0,20.046,3.305,0.151,0.388,8
0,21.742,5.629,0.244,0.322,12
1,73.027,11.824,0.114,0.489,16
1,458.043,21.57,0.014,0.91,9
1,33.392,7.103,0.195,0.361,14
0,40.148,9.956,0.218,0.305,15
0,32.612,7.314,0.205,0.277,17
0,33.598,8.293,0.229,0.282,14
0,24.999,4.994,0.171,0.339,13
1,33.166,7.374,0.196,0.311,15
1,801.303,37.735,0.011,0.956,15
1,88.997,10.319,0.072,0.855,5
0,41.749,6.164,0.119,0.517,12
1,39.658,7.118,0.153,0.343,15
0,22.559,5.309,0.222,0.312,12
1,228.769,14.553,0.037,0.594,14
1,85.01,9.836,0.081,0.464,13
1,51.149,10.576,0.192,0.282,16
0,27.037,5.255,0.176,0.336,12
0,25.656,4.957,0.18,0.391,10
1,118.116,23.029,0.172,0.378,21
1,112.224,12.717,0.075,0.419,10
0,20.215,3.43,0.128,0.408,9
1,40.561,5.576,0.104,0.469,11
0,32.423,7.716,0.222,0.291,15
0,54.669,13.921,0.235,0.232,23
1,192.918,30.492,0.108,0.666,22
0,31.388,8.613,0.248,0.262,18
1,361.835,19.166,0.016,0.956,5
0,21.053,4.075,0.182,0.325,12
1,20.714,3.501,0.162,0.372,11
0,34.148,8.236,0.217,0.317,14
1,78.533,12.706,0.119,0.491,13
1,41.446,9.686,0.212,0.261,20
0,37.595,9.962,0.247,0.292,21
1,397.42,26.099,0.016,0.939,12
1,26.231,5.125,0.178,0.365,12
1,36.369,8.198,0.207,0.257,20
1,272.095,43.624,0.117,0.47,37
1,204.713,17.903,0.057,0.585,12
1,85.378,8.06,0.058,0.491,13
0,24.419,4.071,0.126,0.436,8
0,45.884,10.914,0.219,0.239,22
0,26.523,5.102,0.164,0.306,13
0,35.95,9.54,0.24,0.251,20
1,245.777,33.185,0.093,0.398,16
0,22.191,4.619,0.184,0.298,14
0,28.598,6.378,0.203,0.298,13
1,427.355,24.078,0.021,0.916,14
0,21.546,4.721,0.2,0.359,9
1,161.404,8.639,0.019,0.958,7
0,33.565,8.039,0.219,0.299,15
0,22.191,4.743,0.193,0.306,12
0,32.327,6.612,0.189,0.381,14
0,26.094,5.769,0.202,0.318,12
1,284.881,39.341,0.101,0.44,19
1,101.34,16.062,0.129,0.321,25
1,614.463,40.927,0.02,0.939,13
0,43.342,9.659,0.201,0.276,18
0,33.493,7.41,0.198,0.307,15
1,93.908,8.578,0.035,0.928,6
0,32.484,7.303,0.211,0.286,17
0,20.903,5.281,0.235,0.285,16
0,40.462,7.116,0.149,0.495,9
1,124.967,11.085,0.06,0.489,11
0,42.263,11.242,0.247,0.252,21
0,24.551,5.661,0.215,0.356,10
0,23.89,4.605,0.175,0.349,12
1,156.281,19.357,0.07,0.542,14
0,21.692,3.632,0.146,0.383,10
1,72.67,9.12,0.093,0.466,11
1,141.931,9.239,0.026,0.925,6
0,27.545,6.443,0.214,0.312,13
0,22.583,5.207,0.205,0.326,11
1,33.68,7.779,0.205,0.338,12
0,21.453,4.354,0.177,0.319,12
0,40.209,9.387,0.214,0.233,23
1,115.072,19.126,0.125,0.361,20
1,47.028,7.459,0.136,0.392,15
0,27.883,5.489,0.181,0.29,16
1,83.275,11.178,0.108,0.38,14
1,330.215,33.788,0.066,0.442,20
1,169.273,23.331,0.122,0.378,20
1,42.492,9.981,0.217,0.322,18
0,40.932,10.607,0.236,0.288,17
1,292.075,19.514,0.024,0.893,12
1,55.177,5.836,0.078,0.494,8
1,108.166,14.125,0.104,0.439,15
1,334.26,23.597,0.023,0.948,11
0,27.939,5.939,0.19,0.299,15
1,147.612,22.121,0.113,0.43,27
1,25.201,4.29,0.155,0.419,8
0,22.989,5.832,0.24,0.335,12
0,34.505,7.554,0.203,0.424,11
1,62.11,15.442,0.222,0.206,28
1,75.864,16.005,0.169,0.28,23
1,107.757,11.914,0.057,0.743,11
0,25.227,5.722,0.209,0.348,10
0,20.651,5.499,0.247,0.292,13
1,92.098,14.779,0.145,0.388,16
0,35.921,7.977,0.204,0.289,16
0,39.998,9.244,0.21,0.287,15
0,51.26,11.834,0.205,0.227,26
0,37.961,8.332,0.196,0.254,20
1,188.994,24.999,0.069,0.708,15
0,22.696,4.12,0.159,0.36,11
0,22.897,5.706,0.238,0.516,10
0,23.219,5.355,0.213,0.327,11
0,21.06,4.762,0.202,0.364,11
0,24.533,5.536,0.201,0.317,12
1,67.305,9.302,0.093,0.604,10
1,51.691,10.994,0.188,0.246,23
1,104.881,19.475,0.153,0.332,25
1,23.08,3.982,0.15,0.36,13
0,20.913,4.371,0.173,0.345,11
0,37.508,8.265,0.2,0.315,13
1,281.145,21.207,0.024,0.944,11
1,438.271,39.667,0.039,0.881,19
1,43.419,10.489,0.212,0.292,20
0,22.346,3.817,0.152,0.513,6
1,598.948,35.225,0.019,0.919,12
1,180.488,21.993,0.067,0.546,16
0,42.26,9.043,0.189,0.318,16
1,45.567,9.245,0.187,0.34,12
1,217.95,32.091,0.093,0.501,28
1,26.932,5.479,0.174,0.351,12
1,45.931,9.365,0.18,0.334,17
1,222.971,18.997,0.033,0.898,14
1,72.165,15.819,0.188,0.269,27
1,250.999,26.181,0.078,0.403,21
1,51.589,11.227,0.183,0.471,14
0,36.421,5.964,0.14,0.402,9
1,95.856,14.379,0.123,0.414,22
1,150.6,27.41,0.163,0.308,23
0,27.468,4.964,0.149,0.302,14
1,173.787,16.997,0.086,0.613,7
0,26.745,6.843,0.242,0.331,12
0,29.709,6.466,0.19,0.293,15
0,20.647,4.18,0.176,0.434,9
0,49.836,12.5,0.235,0.317,17
1,266.05,16.138,0.025,0.69,7
1,22.783,4.678,0.171,0.391,10
1,23.105,5.86,0.242,0.391,8
0,34.069,8.791,0.234,0.279,18
0,27.932,6.206,0.202,0.315,12
1,39.813,8.221,0.179,0.36,12
1,68.825,18.465,0.247,0.26,25
1,95.998,14.039,0.109,0.419,17
0,39.759,7.615,0.158,0.31,16
0,24.468,5.058,0.185,0.419,9
1,63.156,14.716,0.204,0.277,21
1,233.594,22.974,0.041,0.866,15
1,74.118,13.779,0.161,0.449,12
1,231.663,37.636,0.135,0.329,30
0,31.916,6.949,0.201,0.349,13
0,26.658,3.189,0.065,0.764,5
1,67.797,12.883,0.159,0.356,16
0,54.618,13.121,0.22,0.244,21
0,27.965,5.409,0.172,0.348,15
1,56.535,7.875,0.116,0.467,10
0,20.264,4.95,0.225,0.345,11
1,149.056,25.21,0.141,0.447,20
1,153.937,17.643,0.076,0.436,15
1,418.089,23.15,0.016,0.946,10
0,31.352,7.561,0.227,0.26,17
0,28.977,5.393,0.172,0.351,14
1,446.31,28.562,0.027,0.712,14
0,29.806,6.669,0.21,0.314,15
0,32.564,6.828,0.18,0.301,15
0,20.461,3.6,0.166,0.34,10
1,209.857,20.534,0.04,0.875,17
0,38.98,7.326,0.171,0.273,19
1,262.774,17.303,0.02,0.913,9
0,34.231,7.366,0.183,0.262,17
1,233.997,20.181,0.031,0.862,13
0,23.022,5.065,0.202,0.366,8
1,162.396,18.888,0.068,0.527,14
0,25.464,5.859,0.218,0.318,12
1,76.955,15.336,0.168,0.358,14
1,77.644,11.492,0.122,0.47,13
1,73.593,12.851,0.137,0.492,17
1,208.012,13.104,0.035,0.55,9
0,20.213,4.83,0.222,0.354,10
0,36.975,8.031,0.206,0.266,18
0,23.287,4.05,0.133,0.481,8
0,28.404,6.285,0.197,0.339,13
0,33.542,6.862,0.187,0.434,11
1,37.558,4.07,0.082,0.6,9
0,20.331,4.335,0.188,0.434,7
0,30.38,8.207,0.255,0.304,15
1,193.026,18.45,0.041,0.886,12
0,30.727,7.482,0.222,0.254,18
1,101.799,16.627,0.118,0.402,19
0,111.064,22.32,0.167,0.284,27
0,39.476,8.506,0.184,0.297,16
0,29.97,7.491,0.226,0.34,12
0,37.33,7.966,0.189,0.31,14
1,353.291,29.159,0.05,0.768,12
1,134.041,18.173,0.079,0.68,20
1,331.009,30.693,0.039,0.879,23
1,234.344,17.273,0.028,0.903,7
1,83.471,10.754,0.074,0.834,10
0,27.393,6.826,0.236,0.236,22
1,166.127,15.222,0.042,0.875,12
1,215.188,21.468,0.055,0.546,13
0,33.716,8.811,0.247,0.268,17
1,362.619,33.363,0.059,0.508,21
0,22.879,5.704,0.22,0.394,9
1,182.372,18.282,0.046,0.854,12
0,27.121,7.162,0.248,0.291,13
0,20.791,4.886,0.218,0.272,16
0,26.002,6.184,0.218,0.351,10
0,40.323,8.058,0.171,0.321,15
0,21.224,4.518,0.197,0.333,12
1,194.952,30.419,0.116,0.639,26
0,46.618,11.459,0.229,0.277,20
1,59.875,9.104,0.118,0.464,13
0,29.353,7.292,0.231,0.281,17
0,25.102,6.264,0.239,0.364,10
1,53.557,8.723,0.139,0.358,16
1,174.585,23.985,0.111,0.435,23
0,32.524,7.563,0.217,0.317,16
0,22.013,5.429,0.224,0.327,11
0,21.486,5.203,0.231,0.333,12
0,28.489,5.782,0.178,0.379,9
0,21.998,4.507,0.175,0.369,11
0,23.674,4.999,0.198,0.332,14
1,204.392,22.616,0.067,0.58,21
1,125.604,23.71,0.149,0.387,28
1,314.419,35.873,0.079,0.422,26
1,212.651,13.982,0.023,0.941,8
1,248.421,18.426,0.027,0.947,6
1,199.491,22.046,0.056,0.822,15
0,21.685,4.956,0.208,0.375,11
0,39.452,9.492,0.221,0.302,15
1,57.603,8.297,0.087,0.789,7
1,69.225,10.232,0.111,0.388,17
1,83.023,4.612,0.021,0.958,4
0,20.279,2.86,0.119,0.361,10
0,21.632,4.943,0.216,0.352,11
1,315.071,27.749,0.053,0.538,18
0,43.961,10.601,0.221,0.291,17
0,36.838,9.582,0.246,0.293,16
0,35.294,6.903,0.166,0.341,13
1,32.239,6.517,0.194,0.523,9
0,24.348,4.364,0.165,0.377,10
1,209.538,38.369,0.15,0.694,14
1,228.04,13.281,0.022,0.956,6
0,29.041,6.033,0.183,0.272,15
0,22.09,4.263,0.174,0.371,11
1,232.329,14.752,0.027,0.882,10
0,22.97,5.7,0.235,0.385,11
0,23.94,5.888,0.217,0.298,15
1,82.522,10.365,0.099,0.456,16
0,23.734,5.245,0.207,0.304,13
0,21.383,3.832,0.17,0.386,10
1,55.758,8.429,0.107,0.682,14
0,43.389,8.6,0.165,0.37,16
0,31.246,7.489,0.225,0.303,13
0,50.74,10.617,0.186,0.358,15
1,184.604,11.225,0.022,0.906,7
1,52.725,11.927,0.207,0.28,20
0,32.222,6.374,0.182,0.265,16
1,258.876,17.409,0.034,0.702,10
1,119.341,17.451,0.091,0.731,15
0,22.814,4.47,0.181,0.365,12
1,85.241,3.294,0.012,0.969,3
1,252.325,19.63,0.025,0.909,11
1,188.716,21.269,0.052,0.857,11
1,113.638,15.934,0.109,0.508,19
1,79.58,16.832,0.191,0.226,26
1,209.239,12.452,0.019,0.891,8
0,32.473,7.348,0.207,0.295,15
0,22.261,5.011,0.212,0.376,10
1,252.156,21.533,0.063,0.363,12
0,24.115,4.697,0.176,0.289,14
0,37.561,9.189,0.23,0.312,16
0,34.162,7.788,0.192,0.312,16
0,20.192,4.367,0.195,0.326,13
1,32.268,4.528,0.109,0.443,10
1,111.998,12.181,0.062,0.543,12
1,41.208,9.502,0.216,0.293,16
1,143.593,8.797,0.019,0.937,6
0,22.05,5.461,0.222,0.269,18
1,555.837,35.292,0.014,0.967,9
0,47.509,9.89,0.186,0.287,18
1,460.012,20.45,0.01,0.976,7
1,291.822,32.693,0.054,0.777,20
0,29.678,7.484,0.225,0.285,15
1,60.184,11.395,0.158,0.383,15
1,443.233,21.502,0.016,0.94,13
0,22.158,4.164,0.161,0.445,9
0,22.571,4.581,0.17,0.39,11
1,373.436,19.115,0.018,0.925,9
1,530.008,25.868,0.027,0.671,10
1,79.331,13.358,0.106,0.711,13
0,26.843,4.898,0.161,0.3,14
1,152.316,24.583,0.127,0.414,18
1,383.159,26.116,0.023,0.945,13
0,42.086,9.184,0.19,0.291,14
0,22.297,4.929,0.183,0.442,11
1,774.956,53.191,0.038,0.846,12
0,20.578,4.393,0.202,0.378,10
1,100.46,13.571,0.09,0.776,13
1,104.546,8.716,0.048,0.624,12
0,25.795,4.77,0.172,0.368,9
1,28.368,6.221,0.205,0.291,14
1,228.108,31.283,0.08,0.553,22
1,61.588,15.322,0.231,0.288,20
0,26.851,5.918,0.197,0.407,9
1,95.225,11.665,0.097,0.468,8
1,122.98,18.845,0.117,0.508,12
0,20.012,4.744,0.221,0.366,11
0,21.811,5.295,0.219,0.393,9
0,31.206,6.961,0.202,0.283,17
0,21.299,3.896,0.155,0.426,11
1,73.58,10.746,0.119,0.641,14
1,52.621,6.984,0.099,0.478,11
1,120.21,12.082,0.061,0.609,12
0,25.0,5.64,0.208,0.317,14
0,24.612,6.144,0.233,0.37,10
1,100.102,14.115,0.097,0.749,13
1,86.726,12.682,0.081,0.793,12
0,35.187,8.006,0.215,0.239,22
1,242.773,10.601,0.011,0.971,9
1,31.221,8.169,0.245,0.344,11
1,148.119,8.669,0.02,0.953,5
1,100.582,8.902,0.053,0.765,7
0,42.82,8.358,0.17,0.319,14
1,38.856,7.542,0.175,0.316,14
0,30.837,8.141,0.249,0.287,15
0,23.845,6.027,0.239,0.313,12
1,430.742,32.365,0.023,0.945,9
0,38.494,8.31,0.184,0.325,16
0,35.081,8.604,0.22,0.271,18
1,502.608,45.092,0.042,0.85,27
1,244.385,26.3,0.059,0.57,19
1,259.507,18.248,0.018,0.94,9
0,38.634,8.302,0.179,0.4,17
1,35.78,9.088,0.233,0.287,16
1,113.14,9.483,0.034,0.91,5
0,21.528,4.054,0.169,0.384,10
1,455.534,23.521,0.012,0.954,11
1,142.54,12.843,0.048,0.754,12
0,22.356,4.365,0.182,0.359,9
1,157.847,28.008,0.122,0.577,19
0,22.462,5.04,0.216,0.315,11
1,372.672,22.581,0.017,0.938,14
0,23.819,4.428,0.167,0.356,12
0,20.487,3.137,0.13,0.436,10
1,223.599,30.123,0.073,0.676,22
0,20.599,4.552,0.207,0.33,11
1,102.748,18.476,0.148,0.463,17
0,35.198,8.898,0.229,0.267,18
0,23.705,5.533,0.22,0.365,11
0,36.823,9.191,0.236,0.282,17
0,29.743,5.688,0.158,0.421,13
1,208.058,20.665,0.053,0.544,20
0,23.884,5.816,0.23,0.309,14
1,45.808,9.68,0.193,0.308,15
1,179.417,13.741,0.039,0.496,10
1,212.023,28.674,0.107,0.367,18
1,230.259,9.071,0.009,0.947,6
0,23.784,4.944,0.198,0.325,12
1,46.695,11.583,0.224,0.356,18
1,448.282,24.111,0.015,0.946,10
1,98.844,20.09,0.16,0.33,23
1,511.803,43.324,0.036,0.877,24
1,25.579,5.21,0.188,0.263,16
0,29.914,6.752,0.198,0.337,13
0,29.377,6.813,0.21,0.317,12
1,227.437,32.212,0.093,0.579,16
0,25.569,6.896,0.251,0.328,12
0,34.013,5.926,0.158,0.313,14
1,180.032,24.349,0.116,0.336,28
1,404.403,39.782,0.054,0.594,21
1,77.784,7.517,0.05,0.807,7
0,23.581,3.838,0.138,0.377,8
1,49.275,7.567,0.129,0.454,12
1,20.703,4.35,0.181,0.417,9
1,374.188,29.335,0.035,0.788,12
0,22.907,4.823,0.189,0.322,12
0,37.335,8.668,0.203,0.3,13
0,38.358,7.213,0.171,0.277,15
0,26.016,5.886,0.207,0.31,13
0,20.489,4.519,0.203,0.315,13
0,28.125,6.774,0.207,0.359,11
0,39.547,9.671,0.22,0.261,17
1,118.861,17.834,0.13,0.313,25
0,25.563,6.115,0.228,0.487,8
1,74.791,9.015,0.088,0.512,10
0,87.666,11.498,0.073,0.77,10
0,22.251,4.872,0.205,0.311,14
0,21.066,2.984,0.126,0.413,10
1,125.941,11.348,0.036,0.896,8
0,35.83,7.973,0.197,0.306,16
0,22.433,4.625,0.181,0.311,13
0,38.229,9.238,0.224,0.281,17
0,65.125,15.594,0.223,0.333,17
0,22.193,5.323,0.223,0.418,9
1,220.118,35.167,0.13,0.381,22
0,29.301,7.445,0.228,0.282,14
0,35.011,7.944,0.208,0.293,16
0,29.735,5.829,0.173,0.306,15
1,296.498,12.03,0.01,0.973,5
1,219.856,23.463,0.059,0.818,16
1,355.288,26.41,0.026,0.928,11
1,204.359,21.623,0.04,0.838,17
1,203.02,16.786,0.048,0.577,8
1,223.423,29.854,0.079,0.521,29
0,32.951,7.862,0.212,0.333,13
1,292.731,27.019,0.037,0.85,11
0,35.891,7.878,0.19,0.315,13
0,36.21,9.128,0.227,0.296,16
1,234.087,29.289,0.093,0.398,25
0,28.413,6.938,0.216,0.271,16
1,384.612,24.48,0.023,0.713,10
1,279.079,20.912,0.025,0.9,13
1,63.044,9.964,0.109,0.425,12
1,359.116,38.672,0.09,0.382,25
0,43.912,12.333,0.256,0.3,15
0,27.966,6.185,0.203,0.288,17
1,262.658,18.824,0.029,0.884,8
0,35.761,8.384,0.211,0.304,16
1,224.21,20.748,0.047,0.818,14
1,306.115,35.696,0.069,0.591,23
1,26.452,5.169,0.171,0.322,13
1,89.741,12.783,0.092,0.397,16
1,75.608,13.936,0.153,0.444,16
0,20.731,5.261,0.236,0.348,11
0,29.872,6.135,0.167,0.339,16
1,256.663,27.431,0.055,0.809,15
1,86.309,9.031,0.05,0.774,8
0,49.463,10.251,0.193,0.253,22
0,32.656,7.214,0.205,0.336,14
1,42.842,9.999,0.225,0.317,17
1,146.39,17.283,0.077,0.656,14
0,24.141,4.748,0.174,0.449,6
0,36.866,7.279,0.174,0.346,12
1,22.719,4.539,0.18,0.336,12
1,185.474,30.121,0.141,0.383,20
0,36.704,7.635,0.18,0.292,14
1,20.575,4.285,0.191,0.379,13
0,23.086,2.848,0.118,0.626,5
1,26.074,5.924,0.195,0.287,18
0,29.103,5.423,0.168,0.316,13
1,127.363,9.468,0.038,0.666,8
1,240.892,19.9,0.034,0.882,12
1,162.783,14.19,0.056,0.717,12
0,20.859,4.768,0.21,0.376,8
0,32.035,7.093,0.201,0.344,13
0,25.762,5.374,0.18,0.295,14
0,45.227,9.58,0.166,0.32,16
1,177.267,30.001,0.137,0.638,11
0,31.952,6.607,0.17,0.329,16
1,171.025,14.52,0.067,0.422,10
0,29.451,5.341,0.148,0.405,10
0,22.416,4.772,0.197,0.357,11
0,25.626,5.188,0.187,0.393,11
1,28.229,5.29,0.157,0.536,9
0,21.833,4.899,0.198,0.374,9
0,37.25,8.379,0.201,0.274,21
0,46.453,12.294,0.246,0.237,25
0,24.217,5.066,0.192,0.419,11
1,31.283,6.141,0.176,0.301,14
1,87.9,13.892,0.13,0.341,18
1,239.769,15.279,0.024,0.915,10
0,34.77,8.359,0.202,0.357,14
0,37.945,9.658,0.231,0.4,13
0,20.319,3.79,0.168,0.469,7
0,22.212,5.058,0.215,0.34,10
0,36.999,9.429,0.233,0.276,18
1,342.358,14.029,0.009,0.86,7
0,21.225,3.638,0.156,0.42,10
0,35.45,9.186,0.245,0.272,17
0,35.989,8.646,0.225,0.386,10
0,24.719,4.49,0.169,0.327,15
1,54.855,9.945,0.154,0.414,12
1,101.882,15.629,0.119,0.347,18
1,336.308,21.961,0.02,0.956,8
0,22.591,4.75,0.192,0.311,13
0,20.035,4.541,0.215,0.388,7
1,183.731,9.604,0.016,0.951,5
1,27.368,6.235,0.206,0.316,13
1,142.42,18.73,0.104,0.37,18
1,128.18,12.564,0.05,0.917,7
0,40.986,10.63,0.245,0.268,20
0,21.782,3.983,0.167,0.392,10
0,21.014,4.549,0.196,0.395,10
0,22.469,4.883,0.2,0.373,10
0,21.084,3.877,0.151,0.411,15
0,20.519,3.455,0.157,0.518,8
1,661.806,25.609,0.007,0.966,14
1,92.277,9.556,0.068,0.506,9
1,215.42,25.318,0.08,0.548,17
0,20.585,4.883,0.227,0.353,9
0,22.466,5.09,0.206,0.341,13
1,220.019,23.021,0.055,0.864,15
0,44.281,12.604,0.263,0.231,23
0,24.396,4.45,0.162,0.374,10
1,142.634,23.401,0.147,0.654,12
0,38.611,9.854,0.231,0.247,20
0,24.338,5.154,0.192,0.332,13
0,21.219,4.146,0.185,0.367,9
0,28.3,6.645,0.212,0.301,15
0,21.07,4.373,0.186,0.344,12
1,83.688,12.197,0.123,0.329,18
1,57.552,16.397,0.271,0.259,21
0,45.969,10.595,0.217,0.242,24
1,150.541,18.894,0.076,0.815,15
0,25.403,4.927,0.178,0.365,11
0,20.013,3.812,0.173,0.341,10
0,33.688,7.318,0.197,0.366,15
1,260.718,17.768,0.045,0.619,11
1,27.494,6.074,0.193,0.3,15
1,104.823,12.108,0.093,0.467,14
1,153.776,9.308,0.035,0.624,9
0,21.387,4.664,0.203,0.377,10
1,270.39,14.019,0.013,0.948,9
1,81.416,11.325,0.108,0.37,17
1,241.635,26.571,0.056,0.437,21
1,142.277,12.464,0.042,0.895,8
0,30.118,6.897,0.203,0.267,15
0,23.408,5.333,0.208,0.288,15
1,197.507,28.594,0.089,0.71,26
0,93.096,20.728,0.197,0.266,27
0,42.533,10.155,0.216,0.267,19
0,22.63,4.545,0.187,0.325,11
0,22.837,5.352,0.21,0.306,14
0,26.114,4.633,0.164,0.421,10
1,69.822,12.374,0.141,0.541,13
1,30.917,6.817,0.201,0.29,14
0,25.134,6.634,0.245,0.303,14
1,41.065,6.707,0.13,0.436,13
0,22.066,4.112,0.16,0.336,12
0,26.617,5.752,0.202,0.359,13
1,619.133,31.058,0.01,0.969,11
0,31.62,6.948,0.199,0.253,18
1,90.89,11.107,0.073,0.462,12
1,96.162,19.767,0.194,0.386,17
1,30.64,6.36,0.185,0.292,14
0,33.022,8.183,0.229,0.31,15
0,20.237,3.972,0.189,0.374,10
0,28.515,7.0,0.232,0.287,14
1,237.188,20.101,0.053,0.786,16
0,50.754,11.868,0.218,0.254,24
1,240.083,24.015,0.049,0.856,18
1,23.824,5.389,0.206,0.311,13
1,39.013,3.701,0.079,0.442,7
1,174.101,18.798,0.045,0.831,14
1,118.963,13.067,0.077,0.503,13
0,42.829,10.975,0.227,0.23,25
0,48.625,9.202,0.174,0.306,17
1,30.105,3.644,0.096,0.467,9
1,72.102,12.905,0.15,0.247,22
1,129.638,14.041,0.056,0.833,13
1,27.439,6.549,0.227,0.335,12
0,58.206,12.81,0.204,0.276,19
0,30.43,5.844,0.168,0.327,11
1,267.934,21.689,0.031,0.882,16
1,828.538,36.511,0.011,0.952,11
0,30.951,7.441,0.205,0.369,14
0,26.637,6.113,0.212,0.31,15
1,180.084,19.66,0.058,0.695,19
1,113.853,9.846,0.033,0.893,8
1,497.345,15.253,0.006,0.966,8
0,69.247,11.262,0.129,0.397,20
0,28.974,5.981,0.186,0.297,14
1,50.42,9.887,0.177,0.338,16
0,26.508,5.053,0.179,0.417,8
1,54.723,9.43,0.135,0.456,12
0,44.764,9.221,0.184,0.294,14
0,26.843,6.581,0.222,0.347,11
1,328.984,28.579,0.036,0.874,12
0,20.852,3.093,0.125,0.314,12
0,22.013,4.205,0.177,0.409,10
0,26.617,5.763,0.189,0.277,16
1,328.869,24.643,0.026,0.923,15
1,51.008,9.549,0.132,0.547,9
1,67.721,14.319,0.184,0.471,17
0,28.975,6.277,0.206,0.353,12
1,23.997,4.211,0.142,0.394,12
0,23.373,5.631,0.213,0.265,17
0,21.215,4.809,0.216,0.347,10
1,310.288,28.198,0.038,0.87,18
1,199.911,26.801,0.102,0.627,24
0,40.931,9.089,0.206,0.347,16
1,263.354,24.349,0.04,0.873,16
0,38.722,8.859,0.212,0.318,15
0,25.145,5.784,0.216,0.354,11
1,59.275,11.548,0.174,0.277,23
1,208.523,18.061,0.033,0.852,15
0,26.973,5.618,0.193,0.359,12
1,116.178,21.996,0.172,0.393,13
0,31.286,7.704,0.232,0.299,14
1,22.021,4.596,0.189,0.327,11
0,36.212,7.437,0.186,0.306,15
1,175.818,11.026,0.021,0.919,10
0,45.554,11.288,0.223,0.286,18
1,135.066,13.326,0.039,0.88,13
1,40.861,8.889,0.188,0.377,16
1,70.273,9.748,0.095,0.765,10
1,25.554,5.91,0.211,0.347,14
1,806.986,42.03,0.013,0.97,13
0,22.611,5.114,0.217,0.321,12
0,42.38,9.129,0.195,0.268,19
0,24.026,5.073,0.19,0.363,14
1,399.584,11.794,0.007,0.984,6
0,29.228,6.326,0.193,0.313,13
1,513.423,27.889,0.012,0.957,9
0,37.381,8.649,0.211,0.274,18
1,138.153,17.473,0.077,0.822,12
1,327.12,20.801,0.02,0.926,12
1,507.729,34.064,0.021,0.92,14
0,20.118,3.37,0.141,0.548,5
1,430.804,100.835,0.216,0.278,48
0,20.555,3.33,0.128,0.56,8
0,26.031,7.36,0.26,0.297,15
0,21.135,4.452,0.183,0.386,10
0,69.117,18.524,0.24,0.224,26
0,24.643,4.69,0.183,0.413,9
0,25.285,5.012,0.181,0.3,14
1,280.245,16.039,0.015,0.942,7
1,347.212,49.955,0.119,0.322,29
0,25.47,4.711,0.161,0.387,11
1,172.632,19.37,0.072,0.568,18
1,31.748,5.729,0.169,0.282,15
0,26.68,4.961,0.149,0.345,13
1,632.068,32.236,0.017,0.874,10
0,22.664,4.972,0.198,0.364,14
1,77.667,15.372,0.17,0.427,19
0,32.065,7.283,0.215,0.303,15
0,31.622,7.609,0.221,0.317,14
0,32.846,7.801,0.211,0.308,13
0,24.419,6.043,0.227,0.399,9
1,36.983,5.752,0.119,0.482,8
1,22.473,5.079,0.202,0.336,11
1,26.609,6.155,0.207,0.371,10
0,24.949,4.962,0.192,0.328,11
0,38.711,8.406,0.194,0.287,20
1,243.677,17.155,0.033,0.716,13
0,38.196,7.832,0.193,0.296,19
1,312.151,29.662,0.039,0.882,13
1,78.012,7.665,0.045,0.845,11
